,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time
374,-5626.9490431689,0.0,5626.9490431689,-5626.9490431689,0.0,-0.0,-5359.302832691618,0.0,0.0,5359.302832691618,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.0322574375,4114.831802785924,3176.1553146107544,192.35077444542065,2021-01-16 14:00:00
375,-5791.304111307419,0.0,5791.304111307419,-5791.304111307419,0.0,-0.0,-5194.9477645531,0.0,0.0,5194.9477645531,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.02874811,4989.331593299357,3310.038858847414,192.35077444542065,2021-01-16 15:00:00
376,-5931.255059074418,0.0,5931.255059074418,-5931.255059074418,0.0,-0.0,-5054.996816786101,0.0,0.0,5054.996816786101,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.031718407500000004,4771.626037288162,3470.670364766465,192.35077444542065,2021-01-16 16:00:00
377,-7725.434390842629,0.0,7725.434390842629,-7725.434390842629,0.0,-0.0,-3260.817485017889,0.0,0.0,3260.817485017889,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.03282002083333333,5994.552964532671,4701.7170029270355,192.35077444542065,2021-01-16 17:00:00
378,-8676.219208502174,0.0,8676.219208502174,-8676.219208502174,0.0,-0.0,-2310.032667358345,0.0,0.0,2310.032667358345,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.03579795833333333,7251.763715595345,5707.237784296973,192.35077444542065,2021-01-16 18:00:00
379,-7351.91900690822,0.0,7351.91900690822,-7351.91900690822,0.0,0.0,-3634.332868952299,0.0,0.0,3634.332868952299,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.03367692083333333,6439.65342223992,5200.717591141096,192.35077444542065,2021-01-16 19:00:00
380,0.0,0.0,0.0,0.0,0.0,0.0,-3888.9902511909704,0.0,0.0,3888.9902511909704,0.0,-3832.4758234392402,3832.4758234392402,-68.08967199003726,56.51442775173092,0.0,0.0,5714.739912975112,0.03824512333333333,0.0,0.0,68.08967199003726,2021-01-16 20:00:00
381,-8350.509353504516,0.0,8350.509353504516,-8350.509353504516,0.0,0.0,-2635.7425223560012,0.0,0.0,2635.7425223560012,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.03572132916666667,5672.9842923479555,5918.3843682424895,192.35077444542065,2021-01-16 21:00:00
382,-7250.482141079259,0.0,7250.482141079259,-7250.482141079259,0.0,0.0,-3735.7697347812586,0.0,0.0,3735.7697347812586,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.03660796833333333,5483.8124457098365,5350.0504069541275,192.35077444542065,2021-01-16 22:00:00
383,-5647.39925882647,0.0,5647.39925882647,-5647.39925882647,0.0,0.0,-5338.852617034048,0.0,0.0,5338.852617034048,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.035458345833333335,3856.755663873009,4134.076202896644,192.35077444542065,2021-01-16 23:00:00
384,-8115.897698740462,0.0,8115.897698740462,-8115.897698740462,0.0,0.0,-2870.354177120056,0.0,0.0,2870.354177120056,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.03559449,4928.695911577251,5899.174833671642,192.35077444542065,2021-01-17 00:00:00
385,-9366.363753178099,0.0,9366.363753178099,-9366.363753178099,0.0,0.0,-1619.8881226824192,0.0,0.0,1619.8881226824192,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.034980960000000005,5543.343584832408,6907.614320449833,192.35077444542065,2021-01-17 01:00:00
386,-8865.232347521898,0.0,8865.232347521898,-8865.232347521898,0.0,0.0,-2121.0195283386192,0.0,0.0,2121.0195283386192,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.034612181666666665,7997.721521829287,6680.814745776783,192.35077444542065,2021-01-17 02:00:00
387,-10431.760101123995,0.0,10431.760101123995,-10431.760101123995,0.0,0.0,-554.4917747365238,0.0,0.0,554.4917747365238,0.0,-10826.60073307082,10826.60073307082,-192.35077444542065,159.65114278969912,0.0,0.0,5714.739912975112,0.03526005166666667,9510.15121239213,7997.01294174249,192.35077444542065,2021-01-17 03:00:00
