,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time
1275,-3993.9238859523684,0.0,3993.9238859523684,-3993.9238859523684,0.0,0.0,-8215.365335640643,0.0,0.0,8215.365335640643,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,22615.009725446213,0.018324326666666668,2403.9044066774945,3531.5943960534687,213.76409932505712,2021-02-23 03:00:00
1276,-4623.342575133647,0.0,4623.342575133647,-4623.342575133647,0.0,0.0,-7585.946646459364,0.0,0.0,7585.946646459364,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,22615.009725446213,0.026421684166666664,2476.97402910821,4092.5930677923457,213.76409932505712,2021-02-23 04:00:00
1277,0.0,0.0,0.0,0.0,0.0,0.0,-7821.942096549648,0.0,0.0,7821.942096549648,0.0,-7708.274395439237,7708.274395439237,-136.949037482423,113.66770111041107,0.0,0.0,22615.009725446213,0.037739553333333335,0.0,0.0,136.949037482423,2021-02-23 05:00:00
1278,0.0,0.0,0.0,0.0,0.0,-0.0,-7941.803545352772,0.0,0.0,7941.803545352772,0.0,-7826.394029336416,7826.394029336416,-139.0476096582612,115.40951601635679,0.0,0.0,22615.009725446213,0.04110945916666667,0.0,0.0,139.0476096582612,2021-02-23 06:00:00
1279,-3931.2541435706826,0.0,3931.2541435706826,-3931.2541435706826,0.0,-0.0,-8278.035078022329,0.0,0.0,8278.035078022329,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,22615.009725446213,0.029790655833333332,565.8231159801492,3326.2871674248054,213.76409932505712,2021-02-23 07:00:00
1280,-3277.4884941697146,0.0,3277.4884941697146,-3277.4884941697146,0.0,-0.0,-8931.800727423297,0.0,0.0,8931.800727423297,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,22615.009725446213,0.009929489166666666,2146.1927260980583,2830.3705850859888,213.76409932505712,2021-02-23 08:00:00
1281,-6403.967964836149,0.0,6403.967964836149,-6403.967964836149,0.0,-0.0,-5892.964537480135,0.0,0.0,5892.964537480135,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,265.0674831630708,213.76409932505712,0.0,22828.77382477127,0.0,3539.6623714431003,4873.454933786995,0.0,2021-02-23 09:00:00
1282,-5324.352569732945,0.0,5324.352569732945,-5324.352569732945,0.0,-0.0,-6972.579932583339,0.0,0.0,6972.579932583339,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,265.0674831630708,213.76409932505712,0.0,23042.537924096327,0.0,3785.784988033164,4012.9455899797576,0.0,2021-02-23 10:00:00
1283,-5389.155634918003,0.0,5389.155634918003,-5389.155634918003,0.0,-0.0,-6907.776867398281,0.0,0.0,6907.776867398281,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,265.0674831630708,213.76409932505712,0.0,23256.302023421384,0.0013177783333333333,4332.338956716904,4087.685085782764,0.0,2021-02-23 11:00:00
1284,-3789.619082562267,0.0,3789.619082562267,-3789.619082562267,0.0,-0.0,-8507.313419754017,0.0,0.0,8507.313419754017,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,265.0674831630708,213.76409932505712,0.0,23470.06612274644,0.0,1671.8368255250255,2958.4236262711206,0.0,2021-02-23 12:00:00
1285,-2979.9180674475756,0.0,2979.9180674475756,-2979.9180674475756,0.0,-0.0,-9317.014434868708,0.0,0.0,9317.014434868708,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,265.0674831630708,213.76409932505712,0.0,23683.830222071498,0.0,1776.6175525028432,2335.2786472613184,0.0,2021-02-23 13:00:00
1286,-1757.5951115787138,0.0,1757.5951115787138,-1757.5951115787138,0.0,-0.0,-10539.33739073757,0.0,0.0,10539.33739073757,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,265.0674831630708,213.76409932505712,0.0,23897.594321396555,0.0,1026.2756995028162,1373.7158482873144,0.0,2021-02-23 14:00:00
1287,-1764.6310438250312,0.0,1764.6310438250312,-1764.6310438250312,0.0,-0.0,-10444.65817776798,0.0,0.0,10444.65817776798,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,23897.594321396555,0.00295311,1148.0449362195338,1366.5093465200312,213.76409932505712,2021-02-23 15:00:00
1288,-2232.6650901385856,0.0,2232.6650901385856,-2232.6650901385856,0.0,-0.0,-10057.07524835448,0.0,0.0,10057.07524835448,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,257.87531933985264,196.22223634159818,0.0,24093.81655773815,0.0019139074999999998,1507.6715846468253,1738.0706606319623,17.54186298345894,2021-02-23 16:00:00
1289,-2857.2925052340997,0.0,2857.2925052340997,-2857.2925052340997,0.0,-0.0,-9351.996716358912,0.0,0.0,9351.996716358912,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.006198930833333333,3261.0760351713884,2252.442526053326,213.76409932505712,2021-02-23 17:00:00
1290,-3313.263324639338,0.0,3313.263324639338,-3313.263324639338,0.0,-0.0,-8896.025896953674,0.0,0.0,8896.025896953674,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.029684768333333333,1372.0445079125814,2738.875376756252,213.76409932505712,2021-02-23 18:00:00
1291,-4178.874848926276,0.0,4178.874848926276,-4178.874848926276,0.0,0.0,-8030.414372666735,0.0,0.0,8030.414372666735,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.030562315833333333,2168.5849056167854,3171.246515597637,213.76409932505712,2021-02-23 19:00:00
1292,-4570.687715147928,0.0,4570.687715147928,-4570.687715147928,0.0,0.0,-7638.601506445083,0.0,0.0,7638.601506445083,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.028827789166666666,1305.1303835553372,3578.350449305119,213.76409932505712,2021-02-23 20:00:00
1293,-7109.51697018247,0.0,7109.51697018247,-7109.51697018247,0.0,0.0,-5099.772251410542,0.0,0.0,5099.772251410542,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.02565606916666667,4709.320483071928,5874.297250972124,213.76409932505712,2021-02-23 21:00:00
1294,-7528.196464487762,0.0,7528.196464487762,-7528.196464487762,0.0,0.0,-4681.09275710525,0.0,0.0,4681.09275710525,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.02935908833333333,2214.030540737655,6687.650976757701,213.76409932505712,2021-02-23 22:00:00
1295,-7375.049162116214,0.0,7375.049162116214,-7375.049162116214,0.0,0.0,-4834.240059476798,0.0,0.0,4834.240059476798,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.029032788333333334,1228.183522838191,6758.787796135564,213.76409932505712,2021-02-23 23:00:00
1296,-7351.841378220019,0.0,7351.841378220019,-7351.841378220019,0.0,0.0,-4857.447843372993,0.0,0.0,4857.447843372993,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.027467363333333335,3911.2781958920514,6992.828734203821,213.76409932505712,2021-02-24 00:00:00
1297,-7216.210792395868,0.0,7216.210792395868,-7216.210792395868,0.0,0.0,-4993.078429197143,0.0,0.0,4993.078429197143,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24093.81655773815,0.021119876666666666,4317.0548640090055,7014.806397288171,213.76409932505712,2021-02-24 01:00:00
1298,-9231.610293535437,0.0,9231.610293535437,-9231.610293535437,0.0,0.0,-2994.280735207252,0.0,0.0,2994.280735207252,0.0,-12031.865019153212,12031.865019153212,-213.7640993250571,194.0260095894774,40.492212560195256,0.0,24134.308770298347,0.0156436025,6838.349666526667,9168.026752948192,173.27188676486185,2021-02-24 02:00:00
1299,-8795.551487690635,0.0,8795.551487690635,-8795.551487690635,0.0,0.0,-3413.737733902377,0.0,0.0,3413.737733902377,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.018585890833333334,3928.1782088555874,8660.587778474604,213.76409932505712,2021-02-24 03:00:00
1300,-8374.552117671097,0.0,8374.552117671097,-8374.552117671097,0.0,0.0,-3834.7371039219147,0.0,0.0,3834.7371039219147,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.024862716666666666,5129.762239457035,8092.727305031317,213.76409932505712,2021-02-24 04:00:00
1301,0.0,0.0,0.0,0.0,0.0,0.0,-3447.301009702779,0.0,0.0,3447.301009702779,0.0,-3397.205167011568,3397.205167011568,-60.35643697736288,50.09584269121119,0.0,0.0,24134.308770298347,0.0317839675,0.0,0.0,60.35643697736288,2021-02-24 05:00:00
1302,0.0,0.0,0.0,0.0,0.0,-0.0,-3187.3268909458848,0.0,0.0,3187.3268909458848,0.0,-3141.008966840946,3141.008966840946,-55.80472783727569,46.317924104938825,0.0,0.0,24134.308770298347,0.03938055333333333,0.0,0.0,55.80472783727569,2021-02-24 06:00:00
1303,-10382.190614285622,0.0,10382.190614285622,-10382.190614285622,0.0,-0.0,-1827.0986073073896,0.0,0.0,1827.0986073073896,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.031055386666666667,2344.036562202835,8913.20729882846,213.76409932505712,2021-02-24 07:00:00
1304,0.0,0.0,0.0,0.0,0.0,-0.0,-741.9100944377481,0.0,0.0,741.9100944377481,0.0,-731.1287291675364,731.1287291675364,-12.989596711098363,10.78136527021164,0.0,0.0,24134.308770298347,0.03235079833333334,0.0,0.0,12.989596711098363,2021-02-24 08:00:00
1305,-12194.869283366106,0.0,12194.869283366106,-12194.869283366106,0.0,-0.0,-14.41993822690584,0.0,0.0,14.41993822690584,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.022949021666666666,8747.72876529603,11336.821057368083,213.76409932505712,2021-02-24 09:00:00
1306,-12209.289221593011,0.0,12209.289221593011,-12209.289221593011,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.020405105833333333,7821.142506303998,11302.82571744746,213.76409932505712,2021-02-24 10:00:00
1307,-12209.289221593011,0.0,12209.289221593011,-12209.289221593011,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.42420243979726,0.0,0.0,24134.308770298347,0.0152931425,9329.077811122706,11245.201469992098,213.7640993250575,2021-02-24 11:00:00
1308,-12209.289221593011,0.0,12209.289221593011,-12209.289221593011,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.005031686666666667,10898.829066746739,11429.80746749767,213.76409932505712,2021-02-24 12:00:00
1309,-11713.844408030613,0.0,11713.844408030613,-11713.844408030613,0.0,-0.0,-495.44481356239953,0.0,0.0,495.44481356239953,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.017211494166666667,10087.31939200724,10940.040132306587,213.76409932505712,2021-02-24 13:00:00
1310,-11950.345958114587,0.0,11950.345958114587,-11950.345958114587,0.0,-0.0,-258.94326347842394,0.0,0.0,258.94326347842394,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.022142315,6448.535203973548,11162.136105429623,213.76409932505712,2021-02-24 14:00:00
1311,-11387.570588316592,0.0,11387.570588316592,-11387.570588316592,0.0,-0.0,-821.7186332764197,0.0,0.0,821.7186332764197,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.020807684166666663,4461.037661783885,10302.860149426459,213.76409932505712,2021-02-24 15:00:00
1312,-10206.559473668784,0.0,10206.559473668784,-10206.559473668784,0.0,-0.0,-2002.7297479242286,0.0,0.0,2002.7297479242286,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.023446011666666666,2866.362123711885,8975.76128484156,213.76409932505712,2021-02-24 16:00:00
1313,-8993.992031471416,0.0,8993.992031471416,-8993.992031471416,0.0,-0.0,-3215.2971901215947,0.0,0.0,3215.2971901215947,0.0,-12031.865019153214,12031.865019153214,-213.76409932505712,177.4242024397974,0.0,0.0,24134.308770298347,0.0278844625,6956.845378075249,7712.137028526805,213.76409932505712,2021-02-24 17:00:00
1314,0.0,0.0,0.0,0.0,0.0,-0.0,-1976.2091454010776,0.0,0.0,1976.2091454010776,0.0,-1947.491066476638,1947.491066476638,-34.60009508968646,28.718078924439762,0.0,0.0,24134.308770298347,0.033693247499999995,0.0,0.0,34.60009508968646,2021-02-24 18:00:00
1315,0.0,0.0,0.0,0.0,0.0,0.0,-698.3174934353762,0.0,0.0,698.3174934353762,0.0,-688.1696115993552,688.1696115993552,-12.226363657856565,10.147881836020948,0.0,0.0,24134.308770298347,0.039042183333333334,0.0,0.0,12.226363657856565,2021-02-24 19:00:00
