,grid_interaction,CP_grid_out,CP_grid_in,grid_pout,grid_pin,pv_pout,wind_pout,curtail_wind,curtail_solar,CP_wind,CP_pv,CP_el,el_pin,el_pout,comp_pin,h2_storage_pin,h2_storage_pout,h2_storage_level,price,MEF_CO2,AEF_CO2,Load,Time
1634,-10853.443598931797,0.0,10853.443598931797,-10853.443598931797,0.0,0.0,-1069.531908369343,0.0,0.0,1069.531908369343,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.024846567500000003,9990.491710631271,1090.2816863539654,208.75122821117026,2021-03-10 02:00:00
1635,-11311.852992350025,0.0,11311.852992350025,-11311.852992350025,0.0,0.0,-611.1225149511163,0.0,0.0,611.1225149511163,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.02819727333333333,11653.913726924748,1188.3475576029805,208.75122821117026,2021-03-10 03:00:00
1636,-11922.97550730114,0.0,11922.97550730114,-11922.97550730114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.027370250833333335,4445.758222690189,1279.2275806378866,208.75122821117026,2021-03-10 04:00:00
1637,-11922.97550730114,0.0,11922.97550730114,-11922.97550730114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.032471602499999995,7859.950294887026,1235.9625055378167,208.75122821117026,2021-03-10 05:00:00
1638,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34490.23341612986,0.050146344999999995,0.0,0.0,0.0,2021-03-10 06:00:00
1639,0.0,0.0,0.0,0.0,0.0,-0.0,-250.84027466398493,0.0,0.0,250.84027466398493,0.0,-247.19508821092535,247.19508821092535,-4.391790907300704,3.6451864530595843,0.0,0.0,34490.23341612986,0.03597327166666667,0.0,0.0,4.391790907300704,2021-03-10 07:00:00
1640,-11268.740773973585,0.0,11268.740773973585,-11268.740773973585,0.0,-0.0,-654.2347333275551,0.0,0.0,654.2347333275551,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.03074951833333333,1672.0540450717263,1339.003452513422,208.75122821117026,2021-03-10 08:00:00
1641,-11922.97550730114,0.0,11922.97550730114,-11922.97550730114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.02861728583333333,3679.716516169388,1374.3953642260544,208.75122821117026,2021-03-10 09:00:00
1642,-11363.859663066014,0.0,11363.859663066014,-11363.859663066014,0.0,-0.0,-559.1158442351257,0.0,0.0,559.1158442351257,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.006879794166666666,8162.702734880457,1364.8790300506416,208.75122821117026,2021-03-10 10:00:00
1643,-11454.825277931752,0.0,11454.825277931752,-11454.825277931752,0.0,-0.0,-468.1502293693887,0.0,0.0,468.1502293693887,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.009396956666666666,11046.29282808034,1304.7629634003554,208.75122821117026,2021-03-10 11:00:00
1644,-11922.97550730114,0.0,11922.97550730114,-11922.97550730114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.019606015833333334,10103.266677681502,1599.182430732777,208.75122821117026,2021-03-10 12:00:00
1645,-11922.97550730114,0.0,11922.97550730114,-11922.97550730114,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.0302579475,9637.406550744816,1733.4987281220183,208.75122821117026,2021-03-10 13:00:00
1646,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34490.23341612986,0.036122846666666666,0.0,0.0,0.0,2021-03-10 14:00:00
1647,0.0,0.0,0.0,0.0,0.0,-0.0,-7171.425939792013,0.0,0.0,7171.425939792013,0.0,-7067.211476146303,7067.211476146303,-125.55959475386832,104.21446364571071,0.0,0.0,34490.23341612986,0.04938241,0.0,0.0,125.55959475386832,2021-03-10 15:00:00
1648,1264.5594426939206,-1264.5594426939206,0.0,0.0,1264.5594426939206,-0.0,-13187.53494999506,0.0,0.0,13187.53494999506,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.04410993,-699.2661603628161,-319.9615700692083,208.75122821117026,2021-03-10 16:00:00
1649,0.0,0.0,0.0,0.0,0.0,-0.0,-8724.538217225965,0.0,0.0,8724.538217225965,0.0,-8597.754077154223,8597.754077154223,-152.75197599004966,126.7841400717412,0.0,0.0,34490.23341612986,0.04386929666666666,0.0,0.0,152.75197599004966,2021-03-10 17:00:00
1650,3634.208072888525,-3634.208072888525,0.0,0.0,3634.208072888525,-0.0,-15557.183580189665,0.0,0.0,15557.183580189665,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,173.2635194152713,0.0,0.0,34490.23341612986,0.05549706916666667,-1418.4346271225356,-786.8904377260261,208.75122821117026,2021-03-10 18:00:00
1651,3631.3241681618993,-3631.3241681618993,0.0,0.0,3631.3241681618993,0.0,-15557.183580189665,0.0,0.0,15557.183580189665,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,176.1474241418978,7.033913967381684,0.0,34497.26733009724,0.042676074999999994,-2725.6201055603765,-590.3765414319374,201.71731424378856,2021-03-10 19:00:00
1652,3548.620069321947,-3548.620069321947,0.0,0.0,3548.620069321947,0.0,-15557.183580189665,0.0,0.0,15557.183580189665,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,258.8515229818511,208.75122821117026,0.0,34706.01855830841,0.033598818333333336,-282.46796713228923,-483.5150726459248,0.0,2021-03-10 20:00:00
1653,728.9505377350324,-728.9505377350324,0.0,0.0,728.9505377350324,0.0,-12737.51404860275,0.0,0.0,12737.51404860275,0.0,-11749.711987885868,11749.711987885868,-208.75122821117026,258.8515229818511,208.75122821117026,0.0,34914.76978651958,0.032425555833333335,-137.21806515027015,-93.60434689730997,0.0,2021-03-10 21:00:00
1654,0.0,0.0,0.0,0.0,0.0,0.0,-3448.003496511357,0.0,0.0,3448.003496511357,0.0,-3397.897445350228,3397.897445350228,-60.36873633870963,50.10605116112899,0.0,0.0,34914.76978651958,0.03960889333333333,0.0,0.0,60.36873633870963,2021-03-10 22:00:00
1655,0.0,0.0,0.0,0.0,0.0,0.0,-1867.306482760875,0.0,0.0,1867.306482760875,0.0,-1840.1709667286582,1840.1709667286582,-32.69339280990002,27.135516032217016,0.0,0.0,34914.76978651958,0.045248132499999996,0.0,0.0,32.69339280990002,2021-03-10 23:00:00
1656,621.8120264903401,-621.8120264903401,0.0,0.0,621.8120264903401,0.0,-621.8120264903401,0.0,0.0,621.8120264903401,0.0,0.0,0.0,0.0,0.0,0.0,-1991.037060090277,32923.732726429305,0.08182674999999999,-242.416138954875,-143.6459241029142,1991.037060090277,2021-03-11 00:00:00
1657,0.0,0.0,0.0,0.0,0.0,0.0,-788.0678357658538,0.0,0.0,788.0678357658538,0.0,-776.6157106919447,776.6157106919447,-13.797741052902571,11.452125073909134,0.0,0.0,32923.732726429305,0.05091106,0.0,0.0,13.797741052902571,2021-03-11 01:00:00
1658,0.0,0.0,0.0,0.0,0.0,0.0,-1034.091588226797,0.0,0.0,1034.091588226797,0.0,-1019.0642699316127,1019.0642699316127,-18.10520276528246,15.027318295184442,0.0,0.0,32923.732726429305,0.04207080666666667,0.0,0.0,18.10520276528246,2021-03-11 02:00:00
1659,0.0,0.0,0.0,0.0,0.0,0.0,-1564.0272712868605,0.0,0.0,1564.0272712868605,0.0,-1541.298979232693,1541.298979232693,-27.3834844026113,22.728292054167376,0.0,0.0,32923.732726429305,0.0405267675,0.0,0.0,27.3834844026113,2021-03-11 03:00:00
1660,0.0,0.0,0.0,0.0,0.0,0.0,-1269.0447090427035,0.0,0.0,1269.0447090427035,0.0,-1250.603074867625,1250.603074867625,-22.21883635551618,18.44163417507843,0.0,0.0,32923.732726429305,0.042769715,0.0,0.0,22.21883635551618,2021-03-11 04:00:00
1661,0.0,0.0,0.0,0.0,0.0,0.0,-1833.8124599552282,0.0,0.0,1833.8124599552282,0.0,-1807.1636758019056,1807.1636758019056,-32.10696885942472,26.648784153322516,0.0,0.0,32923.732726429305,0.05011991833333334,0.0,0.0,32.10696885942472,2021-03-11 05:00:00
1662,0.0,0.0,0.0,0.0,0.0,-0.0,-1719.3092413251632,0.0,0.0,1719.3092413251632,0.0,-1694.324406798515,1694.324406798515,-30.102210273070064,24.98483452664815,0.0,0.0,32923.732726429305,0.07342703999999999,0.0,0.0,30.102210273070064,2021-03-11 06:00:00
1663,0.0,0.0,0.0,0.0,0.0,-0.0,-1774.3335253464847,0.0,0.0,1774.3335253464847,0.0,-1748.549083280846,1748.549083280846,-31.065592850167313,25.784442065638867,0.0,0.0,32923.732726429305,0.055632821666666665,0.0,0.0,31.065592850167313,2021-03-11 07:00:00
1664,0.0,0.0,0.0,0.0,0.0,-0.0,-1385.746105252759,0.0,0.0,1385.746105252759,0.0,-1365.6085777483981,1365.6085777483981,-24.262081330555297,20.137527504360897,0.0,0.0,32923.732726429305,0.050846852500000005,0.0,0.0,24.262081330555297,2021-03-11 08:00:00
1665,0.0,0.0,0.0,0.0,0.0,-0.0,-910.890801814007,0.0,0.0,910.890801814007,0.0,-897.6538253538399,897.6538253538399,-15.948164409839796,13.23697646016703,0.0,0.0,32923.732726429305,0.04426548416666666,0.0,0.0,15.948164409839796,2021-03-11 09:00:00
1666,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32923.732726429305,0.03975349666666667,0.0,0.0,0.0,2021-03-11 10:00:00
1667,0.0,0.0,0.0,0.0,0.0,-0.0,-524.3283228885388,0.0,0.0,524.3283228885388,0.0,-516.708834741713,516.708834741713,-9.180106200994901,7.619488146825767,0.0,0.0,32923.732726429305,0.037146385000000004,0.0,0.0,9.180106200994901,2021-03-11 11:00:00
1668,0.0,0.0,0.0,0.0,0.0,-0.0,-822.2658033556856,0.0,0.0,822.2658033556856,0.0,-810.3167167458047,810.3167167458047,-14.396489891422926,11.949086609881027,0.0,0.0,32923.732726429305,0.03432188666666666,0.0,0.0,14.396489891422926,2021-03-11 12:00:00
